id,player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
279501,28296,2057,34,144,1,0,2,96,6,90,41,97,13,11,0,1,0,0,9,2,2,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.2932
279578,28298,2057,32,144,1,0,1,3,1,2,0,55,11,11,0,0,0,0,6,2,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.675,0.0,0.6495
284098,28417,2057,36,144,1,0,1,6,3,3,0,66,44,0,0,0,0,0,3,2,0,4,4,0,3,3,1,1,0,0,0,0,0,0,0,0,-0.54,0.0,1.0305
284683,28431,2057,43,144,1,0,1,3,2,1,0,60,64,0,0,0,0,0,1,1,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.7251
286762,28492,2057,37,144,1,0,1,24,10,14,0,198,33,33,0,2,0,0,13,2,0,15,14,0,13,12,3,3,1,1,0,0,1,0,0,0,0.54,0.0,0.6922
287795,28524,2057,32,144,1,0,2,989,67,920,470,988,116,113,2,3,0,7,102,26,0,24,23,1,35,35,5,5,12,11,0,0,0,0,0,0,0.27,0.0,1.9095
288302,28533,2057,55,144,1,0,3,13,1,12,0,12,3,1,0,1,0,0,0,0,0,2,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.5225
288487,28542,2057,37,144,1,0,1,5,1,3,0,39,28,0,1,0,0,0,5,1,0,3,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0.135,0.0,-0.6283
290942,28595,2057,57,144,1,0,1,3,2,1,0,34,28,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.3797
295417,28685,2057,52,144,1,0,1,6,4,2,0,68,67,0,0,0,0,0,0,0,0,6,7,0,7,6,0,0,0,0,0,0,0,0,0,0,-0.405,0.0,-0.28
298332,28733,2057,33,144,1,0,1,1,1,0,0,48,39,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0043
298334,28733,2057,34,144,1,0,1,1,1,0,0,17,15,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.2656
298807,28752,2057,58,144,1,0,1,25,20,5,0,196,33,33,0,0,0,0,12,1,0,21,23,0,17,17,3,3,3,1,0,0,1,0,0,0,-2.43,0.0,-0.4134
302583,28854,2057,56,144,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
302586,28854,2057,56,144,1,0,4,4,2,2,0,5,1,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.043
302589,28854,2057,56,144,1,0,5,209,154,51,0,697,81,80,4,15,0,0,0,0,2,179,183,4,142,136,49,46,12,7,5,2,16,4,3,0,0.0,0.0,1.0536
306222,28956,2057,43,144,1,0,1,20,12,6,0,145,38,22,2,0,0,0,18,3,0,10,11,2,11,8,0,0,2,1,0,0,1,0,0,0,-0.135,0.0,-1.8441
308310,29007,2057,32,144,1,0,1,12,5,7,0,103,64,4,0,1,0,0,4,3,0,4,4,0,3,3,1,1,0,0,0,0,0,0,0,0,-0.135,0.0,1.5532
308874,29020,2057,51,144,1,0,1,7,4,3,0,75,57,0,0,0,0,0,6,2,1,5,6,0,6,5,1,1,0,0,0,0,0,0,0,0,0.945,0.0,0.166
309332,29031,2057,60,144,1,0,1,4,1,2,0,35,31,0,1,0,0,0,1,1,2,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,-0.54,0.0,0.1001
310027,29057,2057,43,144,1,0,7,127,0,126,0,586,68,68,1,0,0,0,0,0,1,123,125,1,106,102,20,17,5,4,19,3,29,0,36,0,0.0,-0.8707,-1.3136
311528,29103,2057,58,144,1,0,3,3,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311529,29103,2057,58,144,1,0,5,4,0,3,0,8,1,1,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.5205
311530,29103,2057,58,144,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
311531,29103,2057,58,144,1,0,7,24,0,23,0,77,11,8,1,0,0,0,0,0,1,23,23,0,13,13,6,6,2,1,2,2,6,1,7,0,0.0,-0.2099,1.3687
311533,29103,2057,58,144,1,0,9,23,1,22,0,93,12,9,0,0,0,0,0,0,0,21,23,0,15,15,4,2,5,4,2,1,8,0,7,0,0.0,0.7543,-0.6214
311918,29116,2057,42,144,1,0,4,15,8,6,0,24,7,2,1,2,0,0,0,0,1,7,7,1,9,7,1,0,3,2,0,0,1,0,1,0,0.0,0.0,-0.697
311921,29116,2057,42,144,1,0,5,301,220,72,0,1038,123,122,9,15,0,0,0,0,2,248,246,9,204,198,48,43,31,24,20,9,20,6,1,0,0.0,0.0,3.9972
311924,29116,2057,42,144,1,0,6,2,0,2,0,7,5,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.0172
314074,29190,2057,57,144,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
315900,29236,2057,50,144,1,0,1,7,6,1,0,54,57,0,0,0,0,0,4,2,2,6,6,0,4,4,1,1,1,1,0,0,0,0,0,0,-0.0,0.0,0.904
316042,29238,2057,42,144,1,0,1,5,0,5,0,33,17,0,0,0,0,0,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.405,0.0,-0.2342
318932,29318,2057,42,144,1,0,9,281,27,250,0,1157,137,136,4,1,0,0,0,0,2,247,288,2,227,204,58,33,24,10,36,2,60,1,60,0,0.0,9.4967,-32.1674
319832,29351,2057,40,144,1,0,1,14,9,5,0,188,33,33,0,0,0,0,19,9,2,8,8,0,6,6,0,0,2,2,0,0,0,0,0,0,-0.0,0.0,2.6238
326010,29519,2057,37,144,1,0,1,6,5,0,0,60,61,0,1,0,0,0,0,0,0,5,5,0,3,3,2,2,0,0,0,0,0,0,0,0,0.54,0.0,0.2761
329147,29601,2057,33,144,1,0,1,14,7,6,0,189,33,33,1,0,0,0,19,5,2,8,8,1,7,7,2,1,1,0,0,0,0,0,0,0,-0.675,0.0,0.0542
333008,29688,2057,47,144,1,0,1,14,7,7,0,131,28,28,0,0,0,0,19,5,2,9,8,0,10,8,2,2,1,0,0,0,0,0,0,0,-0.945,0.0,0.3999
333464,29696,2057,52,144,1,0,1,3,3,0,0,19,10,0,0,0,0,0,1,0,2,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.27,0.0,0.054
340032,29855,2057,57,144,1,0,1,7,7,0,0,29,22,0,0,0,0,0,2,1,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.5305
345194,30037,2057,39,144,1,0,7,182,2,178,0,1056,130,126,2,0,0,0,0,0,1,171,183,0,140,136,41,29,27,9,25,1,46,3,67,0,0.0,-3.1851,-8.8459
345197,30037,2057,39,144,1,0,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
349836,30189,2057,56,144,1,0,4,482,262,214,0,963,112,111,6,68,0,0,0,0,2,258,247,5,252,240,44,34,40,25,33,6,56,9,19,0,0.0,0.0,5.8495
349837,30189,2057,56,144,1,0,5,39,24,13,0,101,11,11,2,1,0,0,0,0,1,30,31,2,24,24,7,6,2,2,2,1,1,0,1,0,0.0,0.0,0.0227
349838,30189,2057,56,144,1,0,6,44,25,18,0,91,12,10,1,10,0,0,0,0,2,27,29,1,30,25,3,2,6,2,4,0,6,0,2,0,0.0,0.0,-2.2765
349839,30189,2057,56,144,1,0,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
349840,30189,2057,56,144,1,0,8,2,0,2,0,9,1,1,0,0,0,0,0,0,0,2,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0.0,0.4682,-0.4839
351121,30219,2057,52,144,1,0,1,25,15,10,0,164,33,33,0,0,0,0,27,2,1,16,17,0,16,13,2,2,1,1,0,0,0,0,0,0,-0.675,0.0,-2.1964
352357,30262,2057,36,144,1,0,3,137,5,131,0,154,19,18,1,10,0,0,0,0,0,18,18,1,20,20,2,2,2,1,1,1,1,0,0,0,0.0,0.0,0.2855
352362,30262,2057,36,144,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.1372
352368,30262,2057,36,144,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
592,30300,2057,44,144,1,0,6,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0258
597,30300,2057,44,144,1,0,8,125,4,121,0,332,38,38,0,0,0,0,0,0,1,121,113,0,78,78,20,20,16,14,14,7,10,2,35,0,0.0,-1.0945,4.8527
1167,30310,2057,40,144,1,0,5,2,2,0,0,5,3,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2039
1170,30310,2057,40,144,1,0,6,557,351,190,0,1203,140,139,16,61,0,0,0,0,2,365,395,16,399,353,37,18,55,23,68,9,70,13,26,0,0.0,-0.2749,-20.7035
7183,30443,2057,45,144,1,0,1,8,3,5,0,65,34,6,0,0,0,0,3,1,2,3,3,0,1,1,2,2,0,0,0,0,0,0,0,0,-0.27,0.0,0.5621
7817,30457,2057,41,144,1,0,1,13,8,5,0,66,49,0,0,1,0,0,13,2,1,9,7,0,7,7,2,2,0,0,0,0,0,0,0,0,-0.27,0.0,0.5085
16061,30641,2057,33,144,1,0,2,1030,63,963,443,962,110,110,4,6,0,3,99,22,0,19,16,2,17,17,14,13,9,7,1,1,0,0,0,0,3.78,0.0,1.5709
23265,30807,2057,40,144,1,0,1,3,2,1,0,46,44,0,0,0,0,0,5,1,2,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.54,0.0,-0.2173
24238,30841,2057,37,144,1,0,1,7,4,2,0,64,39,0,1,0,0,0,8,2,1,4,3,1,4,3,2,1,0,0,0,0,0,0,0,0,0.27,0.0,-0.1228
35092,30996,2057,55,144,1,0,1,6,4,1,0,60,60,0,1,0,0,0,0,0,0,6,6,1,5,4,0,0,1,1,0,0,0,0,0,0,0.54,0.0,-0.2813
37376,31036,2057,42,144,1,0,5,2,2,0,0,16,6,0,0,1,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0637
37382,31036,2057,42,144,1,0,6,534,319,196,0,1200,139,138,19,49,0,0,0,0,2,342,366,19,362,324,44,16,51,21,59,11,90,15,26,0,0.0,0.0,-19.5729
38705,31073,2057,37,144,1,0,1,14,5,9,0,182,32,32,0,1,0,0,29,7,2,5,4,0,5,5,1,0,0,0,0,0,0,0,0,0,-0.27,0.0,0.508
39424,31085,2057,36,144,1,0,1,6,2,4,0,40,27,0,0,0,0,0,1,1,2,3,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0.54,0.0,0.6768
42736,31186,2057,55,144,1,0,3,1186,92,1085,0,1386,156,156,9,107,0,0,0,0,2,223,212,7,236,225,38,33,18,16,8,4,3,0,7,0,0.0,0.0,4.5037
46859,31284,2057,53,144,1,0,4,11,9,2,0,21,3,2,0,1,0,0,0,0,0,8,8,0,7,7,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.1972
46862,31284,2057,53,144,1,0,5,16,9,6,0,49,10,5,1,0,0,0,0,0,0,11,11,1,14,13,2,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.405
46865,31284,2057,53,144,1,0,6,375,246,116,0,848,107,94,13,54,0,0,0,0,2,265,278,13,269,241,29,11,40,20,35,10,49,5,15,0,0.0,-0.0106,-11.0301
46869,31284,2057,53,144,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
56944,31507,2057,32,144,1,0,1,13,9,3,0,149,31,15,1,0,0,0,8,4,1,8,7,1,6,5,1,1,2,1,0,0,0,0,0,0,-0.405,0.0,1.3438
64107,31641,2057,40,144,1,0,1,8,5,3,0,93,72,0,0,1,0,0,16,3,1,5,5,0,4,4,1,1,0,0,0,0,0,0,0,0,0.135,0.0,-0.0469
65047,31667,2057,39,144,1,0,3,26,0,26,0,28,7,2,0,2,0,0,0,0,2,5,5,0,7,7,2,1,0,0,0,0,1,0,0,0,0.0,0.0,-0.105
65053,31667,2057,39,144,1,0,7,17,0,17,0,86,15,9,0,0,0,0,0,0,0,16,18,0,12,12,3,3,3,1,2,1,6,0,9,0,0.0,-0.1507,-0.4826
65057,31667,2057,39,144,1,0,9,39,2,37,0,201,26,22,0,0,0,0,0,0,0,37,42,0,30,29,10,8,1,0,5,0,5,0,12,0,0.0,0.1508,-2.8166
68990,31745,2057,57,144,1,0,1,3,3,0,0,35,28,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.81,0.0,0.1071
70103,31762,2057,49,144,1,0,1,6,3,2,0,73,38,0,1,0,0,0,5,2,2,3,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0.405,0.0,0.2962
74867,31847,2057,57,144,1,0,1,5,3,2,0,61,47,0,0,0,0,0,3,1,0,4,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0.405,0.0,0.2414
76257,31873,2057,44,144,1,0,2,596,37,554,260,625,73,72,5,2,0,5,73,13,1,10,10,0,19,19,5,5,4,4,0,0,0,0,0,0,4.59,0.0,-0.4764
76260,31873,2057,45,144,1,0,2,46,2,44,17,45,5,5,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,-0.5247
78307,31902,2057,59,144,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
78308,31902,2057,59,144,1,0,5,198,134,60,0,681,84,82,4,15,0,0,0,0,1,160,155,4,135,129,37,35,11,8,10,3,19,5,1,0,0.0,0.0,3.344
78310,31902,2057,59,144,1,0,6,267,174,91,0,530,72,60,2,44,0,0,0,0,2,168,173,2,176,166,17,9,24,16,38,6,28,2,5,0,0.0,0.0,-2.1638
90162,32178,2057,39,144,1,0,1,11,4,7,0,86,46,0,0,0,0,0,12,2,0,5,5,0,5,4,0,0,1,1,0,0,0,0,0,0,0.945,0.0,-0.3533
90371,32189,2057,42,144,1,0,1,14,6,8,0,91,62,0,0,1,0,0,11,4,0,6,7,0,7,7,2,1,1,0,0,0,0,0,0,0,-1.35,0.0,0.4087
99398,32378,2057,46,144,1,0,1,23,12,10,0,156,31,31,1,1,0,0,21,9,2,13,12,0,13,11,2,1,0,0,1,1,0,0,0,0,-0.81,0.0,2.342
101509,32427,2057,52,144,1,0,1,2,0,1,0,21,22,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.405,0.0,0.2577
101512,32427,2057,34,144,1,0,1,0,0,0,0,7,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.284
102668,32455,2057,31,144,1,0,1,1,0,1,0,17,14,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0357
117059,32823,2057,49,144,1,0,1,6,3,3,0,71,50,0,0,2,0,0,4,1,0,4,4,0,5,4,0,0,1,0,0,0,0,0,0,0,-1.215,0.0,-0.0714
120335,32904,2057,47,144,1,0,1,22,12,8,0,202,32,32,2,1,0,0,13,6,1,13,12,2,11,9,4,3,2,1,0,0,0,0,0,0,-0.135,0.0,1.4127
121358,32932,2057,35,144,1,0,1,7,7,0,0,67,69,0,0,0,0,0,1,1,2,7,7,0,6,6,0,0,1,1,0,0,0,0,0,0,-0.81,0.0,0.9691
134160,33222,2057,53,144,1,0,7,9,0,9,0,47,7,5,0,0,0,0,0,0,0,9,10,0,6,5,4,3,1,1,1,0,0,0,1,0,0.0,0.0229,-0.6517
134161,33222,2057,53,144,1,0,9,85,7,75,0,514,61,60,3,0,0,0,0,0,2,75,92,0,63,56,22,14,10,3,16,2,24,0,31,0,0.0,1.7836,-11.8467
135350,33260,2057,59,144,1,0,4,164,82,80,0,361,67,38,2,32,0,0,0,0,0,75,74,2,79,75,9,5,13,5,11,3,18,2,4,0,0.0,0.0,-0.3791
135352,33260,2057,59,144,1,0,6,32,17,15,0,80,18,7,0,4,0,0,0,0,0,21,23,0,23,22,3,2,5,1,3,0,7,0,0,0,0.0,0.0,-1.2366
136663,33294,2057,53,144,1,0,1,6,5,1,0,35,53,0,0,0,0,0,1,1,0,4,4,0,3,3,1,1,0,0,0,0,0,0,0,0,0.405,0.0,0.7031
146144,33506,2057,37,144,1,0,1,23,12,10,0,172,30,30,1,1,0,0,27,4,0,13,13,1,11,11,2,2,3,2,0,0,0,0,0,0,1.89,0.0,-0.7682
146596,33512,2057,58,144,1,0,1,6,4,1,0,39,38,0,1,0,0,0,1,0,2,4,6,1,3,3,1,0,1,1,0,0,2,0,0,0,-0.405,0.0,-0.786
146599,33512,2057,52,144,1,0,1,3,3,0,0,20,19,0,0,1,0,0,0,0,1,3,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0.135,0.0,0.1339
147708,33535,2057,44,144,1,0,4,24,16,8,0,63,7,7,0,3,0,0,0,0,2,16,14,0,13,12,3,0,6,4,2,0,4,0,1,0,0.0,0.0,-0.0342
147709,33535,2057,38,144,1,0,4,222,133,87,0,427,49,49,2,33,0,0,0,0,0,137,135,2,117,111,27,18,25,13,20,3,25,5,10,0,0.0,0.0,0.7986
147712,33535,2057,44,144,1,0,5,132,98,30,0,408,48,48,4,8,0,0,0,0,2,112,107,4,82,78,29,26,13,11,6,5,13,4,1,0,0.0,0.0,3.5152
147713,33535,2057,38,144,1,0,5,13,9,4,0,60,7,7,0,0,0,0,0,0,1,10,9,0,7,7,1,1,1,1,0,0,3,3,0,0,0.0,0.0,1.3092
147715,33535,2057,44,144,1,0,6,30,19,11,0,53,11,5,0,3,0,0,0,0,0,19,20,0,22,20,0,0,2,1,0,0,4,0,0,0,0.0,0.0,-0.4798
149105,33568,2057,60,144,1,0,1,27,15,11,0,203,32,32,1,1,0,0,14,1,1,18,17,1,16,15,2,2,3,0,0,0,0,0,0,0,1.35,0.0,-0.8016
151107,33613,2057,39,144,1,0,1,6,5,1,0,65,64,0,0,0,0,0,6,1,0,5,5,0,4,4,0,0,1,1,0,0,0,0,0,0,-1.35,0.0,0.0731
153843,33681,2057,49,144,1,0,1,15,5,8,0,140,32,24,2,1,0,0,14,3,1,7,7,1,7,6,0,0,1,0,0,0,1,0,0,0,0.405,0.0,-0.5528
155319,33713,2057,44,144,1,0,7,41,1,39,0,217,25,25,1,0,0,0,0,0,2,38,39,1,28,27,10,9,3,3,3,0,11,0,18,0,0.0,0.3894,-0.3695
155323,33713,2057,44,144,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
155327,33713,2057,44,144,1,0,9,1,0,1,0,17,2,2,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,2,0,2,0,1,0,0.0,0.0,-0.8678
156399,33744,2057,57,144,1,0,1,3,3,0,0,14,10,0,0,0,0,0,1,0,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.135,0.0,0.0245
160629,33835,2057,36,144,1,0,1,8,7,0,0,84,48,0,1,0,0,0,12,0,0,7,6,0,6,6,0,0,1,1,0,0,0,0,0,0,-0.27,0.0,-0.7472
166173,33964,2057,33,144,1,0,1,7,4,2,0,46,38,0,1,1,0,0,8,3,0,3,5,1,5,3,1,0,0,0,0,0,1,0,0,0,0.27,0.0,-0.7668
169133,34062,2057,47,144,1,0,1,8,4,3,0,61,53,0,1,1,0,0,7,1,1,4,4,1,5,4,1,1,0,0,0,0,0,0,0,0,-0.945,0.0,-0.5443
169555,34067,2057,38,144,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.0,-0.1071
170093,34079,2057,57,144,1,0,3,400,22,373,0,409,46,46,5,40,0,0,0,0,2,64,61,5,65,58,11,9,9,5,3,0,5,1,2,0,0.0,0.0,-1.7394
174970,34186,2057,48,144,1,0,1,8,5,2,0,57,59,2,1,1,0,0,3,2,2,5,5,1,7,5,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,0.2442
191716,34498,2057,34,144,1,0,1,3,1,1,0,16,9,0,1,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,-0.4584
193468,34551,2057,52,144,1,0,1,7,4,3,0,83,46,31,0,0,0,0,8,1,1,4,3,0,2,2,1,1,1,1,0,0,0,0,0,0,-0.135,0.0,0.1249
195313,34574,2057,59,144,1,0,3,17,4,13,0,20,4,2,0,0,0,0,0,0,0,7,7,0,6,6,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.2116
195316,34574,2057,59,144,1,0,8,145,3,140,0,502,64,62,2,0,0,0,0,0,1,140,151,0,96,94,21,18,21,14,21,11,23,3,54,0,0.0,-0.7484,-5.2156
195319,34574,2057,59,144,1,0,9,1,0,1,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0867,0.1696
196356,34609,2057,40,144,1,0,1,14,5,8,0,164,42,26,1,0,0,0,19,3,2,6,6,1,3,2,3,3,2,1,0,0,0,0,0,0,0.81,0.0,-0.9084
197194,34621,2057,42,144,1,0,7,9,1,8,0,49,17,1,0,0,0,0,0,0,1,8,9,0,5,5,2,2,0,0,2,0,2,1,4,0,0.0,-0.0464,0.0134
200557,34711,2057,51,144,1,0,1,4,2,2,0,52,50,0,0,0,0,0,5,1,1,3,3,0,1,1,2,1,1,1,0,0,0,0,0,0,-0.27,0.0,-0.0419
201594,34734,2057,60,144,1,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0.0,0.0
203063,34769,2057,41,144,1,0,7,3,0,3,0,16,2,2,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,0,1,0,0,0,0,0,0.0,-0.1333,0.0199
203066,34769,2057,41,144,1,0,9,10,0,10,0,59,9,5,0,0,0,0,0,0,0,10,12,0,9,8,3,1,1,1,1,0,6,0,5,0,0.0,-0.1495,-1.6372
204738,34789,2057,53,144,1,0,4,18,11,7,0,45,10,4,0,0,0,0,0,0,0,12,12,0,17,15,1,1,2,0,0,0,1,0,0,0,0.0,0.0,-0.3909
204749,34789,2057,53,144,1,0,5,20,12,7,0,75,9,8,1,2,0,0,0,0,0,14,14,1,18,16,1,1,2,0,1,1,0,0,0,0,0.0,0.0,-0.5987
204765,34789,2057,53,144,1,0,6,208,128,74,0,421,52,51,6,24,0,0,0,0,2,141,153,6,152,131,17,8,28,12,16,5,22,5,9,0,0.0,0.0,-7.664
209410,34882,2057,58,144,1,0,1,8,4,2,0,86,48,0,2,0,0,0,7,0,1,5,5,2,4,2,1,1,0,0,0,0,0,0,0,0,-0.81,0.0,-1.473
220064,35128,2057,43,144,1,0,1,21,9,8,0,176,32,32,4,2,0,0,20,5,0,9,9,3,6,5,5,1,2,2,0,0,1,0,0,0,0.54,0.0,-1.1235
220934,35148,2057,51,144,1,0,1,10,6,4,0,78,65,0,0,0,0,0,1,0,2,5,5,0,3,3,1,1,1,1,0,0,0,0,0,0,0.54,0.0,0.5277
224641,35232,2057,47,144,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
225159,35251,2057,52,144,1,0,1,22,13,7,0,154,32,1,2,0,0,0,27,5,1,14,13,2,13,12,0,0,2,2,0,0,0,0,0,0,-1.215,0.0,-0.4334
225640,35261,2057,41,144,1,0,1,11,7,4,0,64,64,0,0,2,0,0,0,0,2,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,-0.54,0.0,0.2856
226667,35281,2057,43,144,1,0,2,1124,65,1050,516,1098,125,124,9,1,0,5,91,23,1,25,29,3,20,20,12,12,19,12,2,2,0,0,0,0,0.675,0.0,0.3645
230489,35370,2057,50,144,1,0,3,56,0,56,0,67,9,7,0,9,0,0,0,0,0,3,3,0,7,7,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0156
230491,35370,2057,50,144,1,0,7,20,0,20,0,109,17,12,0,0,0,0,0,0,0,20,20,0,15,15,4,4,0,0,2,1,3,0,3,0,0.0,-0.2467,0.6166
231699,35394,2057,52,144,1,0,1,1,0,1,0,81,42,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135,0.0,-0.1114
237171,35518,2057,31,144,1,0,2,880,63,815,461,966,114,109,2,6,0,12,112,26,2,16,17,0,27,22,11,10,5,5,0,0,1,0,0,0,-5.94,0.0,-2.1366
237464,35521,2057,37,144,1,0,1,5,3,2,0,37,28,0,0,1,0,0,6,1,2,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0.675,0.0,0.2411
239265,35568,2057,42,144,1,0,3,986,64,918,0,1031,118,118,4,70,0,0,0,0,1,178,174,4,187,181,30,25,11,7,10,3,8,0,4,0,0.0,-0.1511,1.5233
239271,35568,2057,42,144,1,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.0709
239273,35568,2057,42,144,1,0,8,33,2,30,0,103,13,12,1,0,0,0,0,0,1,30,31,0,22,20,7,7,1,1,8,2,3,0,12,0,0.0,0.3852,-1.5595
239276,35568,2057,42,144,1,0,9,1,0,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0087
239995,35576,2057,39,144,1,0,4,5,3,2,0,16,6,0,0,2,0,0,0,0,2,4,5,0,5,3,1,1,0,0,0,0,2,0,3,0,0.0,0.0,-0.6664
239998,35576,2057,39,144,1,0,6,8,4,4,0,18,2,2,0,0,0,0,0,0,0,4,4,0,6,5,1,1,1,0,0,0,0,0,0,0,0.0,0.0,-0.1519
240001,35576,2057,39,144,1,0,7,16,0,16,0,80,42,3,0,0,0,0,0,0,1,15,14,0,11,11,1,1,1,1,4,3,1,0,2,0,0.0,-0.132,1.5416
240004,35576,2057,39,144,1,0,8,62,5,57,0,189,26,21,0,0,0,0,0,0,1,57,59,0,36,35,13,13,8,5,9,4,11,0,15,0,0.0,0.3797,-1.6792
240007,35576,2057,39,144,1,0,9,1,0,1,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0522
